	headline	url	date
88	"
«Πράσινο φως» από τον FDA για τον εμβολιασμό παιδιών από 6 μηνών - Την άλλη εβδομάδα πιθανόν η διανομή στις ΗΠΑ
"	https://www.protothema.gr/koronoios-live/article/1255477/koronoios-prasino-fos-apo-ton-fda-gia-ton-emvoliasmo-paidion-apo-6-minon-tin-alli-evdomada-pithanon-i-dianomi-stis-ipa/	2022-06-17T17:48:00+03:00
89	"
Στα 7.204 τα νέα κρούσματα κορωνοϊού - 10 θάνατοι και 98 διασωληνωμένοι 
"	https://www.protothema.gr/koronoios-live/article/1255438/koronoios-sta-7204-ta-nea-krousmata-10-thanatoi-kai-98-diasolinomenoi/	2022-06-17T16:09:00+03:00
90	"
Αυξάνονται ξανά τα κρούσματα κορωνοϊού στην Ιταλία - Σε κατάσταση υψηλού κινδύνου έξι περιφέρειες
"	https://www.protothema.gr/koronoios-live/article/1255421/koronoios-italia-auxanodai-xana-ta-krousmata-se-katastasi-upsilou-kindunou-exi-perifereies/	2022-06-17T15:24:00+03:00
91	"
Έρευνα: Μικρότερος ο κίνδυνος για long Covid με τη μετάλλαξη Omicron
"	https://www.protothema.gr/koronoios-live/article/1255254/ereuna-mikroteros-o-kindunos-gia-long-covid-me-ti-metallaxi-omicron/	2022-06-17T08:47:00+03:00
92	"
Η Ισπανία προβλέπει τέταρτη δόση εμβολίου κατά του κορωνοϊού για όλον τον πληθυσμό το φθινόπωρο
"	https://www.protothema.gr/koronoios-live/article/1255106/koronoios-i-ispania-provlepei-tetarti-dosi-emvoliou-gia-olon-ton-plithusmo-to-fthinoporo/	2022-06-16T18:09:19+03:00
93	"
Στα 7.158 τα νέα κρούσματα κορωνοϊού, 8 θάνατοι και 102 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1255046/koronoios-7158-krousmata-8-thanatoi-kai-102-diasolinomenoi/	2022-06-16T15:34:00+03:00
94	"
Γιατί ανεβαίνουν πάλι τα κρούσματα κορωνοϊού  - Τι εκτιμούν οι ειδικοί 
"	https://www.protothema.gr/koronoios-live/article/1254813/koronoios-giati-anevainoun-pali-ta-krousmata-ti-ektimoun-oi-eidikoi/	2022-06-16T06:34:00+03:00
95	"
Οι ειδικοί του FDA λένε «ναι» στο εμβόλιο της Pfizer κατά του κορωνοϊού για παιδιά από έξι μηνών έως τεσσάρων ετών
"	https://www.protothema.gr/koronoios-live/article/1254790/koronoios-oi-eidikoi-tou-fda-lene-nai-sto-emvolio-tis-pfizer-gia-paidia-apo-exi-minon-eos-tessaron-eton/	2022-06-15T23:32:00+03:00
96	"
Κυλιόμενη αξιολόγηση από τον Ευρωπαϊκό Οργανισμό Φαρμάκων για την έκδοση του εμβολίου της Pfizer κατά της Omicron
"	https://www.protothema.gr/koronoios-live/article/1254701/emvolio-pfizer-o-europaikos-organismos-farmakon-xekinise-axiologisi-gia-ti-nea-ekdosi-kata-tis-omicron/	2022-06-15T18:49:06+03:00
97	"
9.288 τα νέα κρούσματα κορωνοϊού - 15 νεκροί και 103 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1254613/koronoios-9288-ta-nea-krousmata-15-nekroi-kai-103-diasolinomenoi/	2022-06-15T15:35:00+03:00
98	"
Άνδρας κυκλοφορούσε ελεύθερος στην Κέρκυρα παρά τις πέντε καταδίκες για κλοπές
"	https://www.protothema.gr/koronoios-live/article/1254463/kerkura-kukloforouse-eleutheros-para-tis-pede-katadikes-gia-klopes/	2022-06-15T10:44:47+03:00
99	"
Βρήκαν 1.000 γονίδια που αυξάνουν τον κίνδυνο για σοβαρή νόσηση με Covid-19 - Πιο κοντά σε γενετικό τεστ
"	https://www.protothema.gr/koronoios-live/article/1254459/koronoios-vrethikan-pano-apo-1000-gonidia-pou-auxanoun-ton-kinduno-gia-sovari-covid-19/	2022-06-15T10:34:00+03:00
100	"
Αύξηση 64% των κρουσμάτων Covid-19 την τελευταία εβδομάδα στην Ολλανδία
"	https://www.protothema.gr/koronoios-live/article/1254356/ollandia-auxisi-64-ton-krousmaton-covid-19-tin-teleutaia-evdomada/	2022-06-15T00:12:49+03:00
101	"
Ίσως μεγαλύτερος ο κίνδυνος για καρδιακή φλεγμονή με το εμβόλιο Moderna σε σχέση με το Pfizer, λένε τα CDC
"	https://www.protothema.gr/koronoios-live/article/1254252/koronoios-moderna-isos-megaluteros-o-kindunos-gia-kardiaki-flegmoni-se-shesi-me-to-pfizer/	2022-06-14T18:39:00+03:00
102	"
Στα 8.083 τα κρούσματα κορωνοϊού τις τελευταίες 48 ώρες – 12 θάνατοι, 109 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1254156/koronoios-8083-nea-krousmata-tis-teleutaies-48-ores-12-thanatoi-109-diasolinomenoi/	2022-06-14T15:39:00+03:00
103	"
Μπαρ στο Πεκίνο... ύποπτο ως εστία κορωνοϊού - «Πυρετός» για να περιοριστεί η νέα έξαρση στην Κίνα
"	https://www.protothema.gr/koronoios-live/article/1254147/koronoios-kina-bar-sto-pekino-upopto-os-estia-krousmaton-puretos-gia-na-perioristei-i-nea-exarsi/	2022-06-14T15:26:00+03:00
104	"
Από τα νοσοκομεία του ΕΣΥ η διάθεση των αντιικών χαπιών σήμερα
"	https://www.protothema.gr/koronoios-live/article/1253759/koronoios-apo-ta-nosokomeia-tou-esu-i-diathesi-ton-adiikon-hapion-simera/	2022-06-13T13:33:00+03:00
105	"
«Τα στελέχη Ο4 και Ο5 του κορωνοϊού που επικρατούν είναι εξαιρετικά νοσογόνα», λέει ο Τζανάκης
"	https://www.protothema.gr/koronoios-live/article/1253698/tzanakis-ta-stelehi-o4-kai-o5-tou-koronoiou-pou-epikratoun-einai-exairetika-nosogona/	2022-06-13T08:52:23+03:00
106	"
ΕΚΠΑ: Οι αμφιβολίες για το εμβόλια της Novavax και το πρώτο επικαιροποιημένο εμβόλιο για την Omicron
"	https://www.protothema.gr/koronoios-live/article/1253314/koronoios-ekpa-oi-amfivolies-gia-to-emvolia-tis-novavax-kai-to-proto-epikairopoiimeno-emvolio-gia-tin-omicron/	2022-06-11T11:41:34+03:00
107	"
Ανοδική τάση των κρουσμάτων κορωνοϊού στην Ιταλία ύστερα από εβδομάδες υποχώρησης 
"	https://www.protothema.gr/koronoios-live/article/1253247/italia-anodiki-tasi-ton-krousmaton-koronoiou-ustera-apo-evdomades-upohorisis/	2022-06-11T06:04:03+03:00
108	"
Στα 4.493 τα νέα κρούσματα κορωνοϊού, 110 διασωληνωμένοι και 17 θάνατοι
"	https://www.protothema.gr/koronoios-live/article/1253065/koronoios-4493-nea-krousmata-110-diasolinomenoi-kai-17-thanatoi/	2022-06-10T15:49:00+03:00
109	"
Τριπλάσιος ο κίνδυνος θανάτου λόγω Covid-19 των ανεμβολίαστων ασθενών με καρδιακή ανεπάρκεια
"	https://www.protothema.gr/koronoios-live/article/1252861/ereuna-triplasios-o-kindunos-thanatou-logo-covid-19-ton-anemvoliaston-asthenon-me-kardiaki-aneparkeia/	2022-06-10T09:11:00+03:00
110	"
Στα 4.500 τα νέα κρούσματα, 9 θάνατοι και 111 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1252631/koronoios-4500-krousmata-9-thanatoi-kai-111-diasolinomenoi/	2022-06-09T15:36:00+03:00
111	"
Το τροποποιημένο εμβόλιο της Moderna «χτυπά» και την Omicron - Τι δείχνουν τα προκαταρκτικά αποτελέσματα 
"	https://www.protothema.gr/koronoios-live/article/1252232/koronoios-i-moderna-anakoinose-thetika-apotelesmata-sto-tropopoiimeno-emvolio-kata-tis-omicron/	2022-06-08T16:36:00+03:00
112	"
Υψηλότερος ο κίνδυνος λοίμωξης με κορωνοϊό για τους εμβολιασμένους με HIV - Σημαντική η ενισχυτική δόση
"	https://www.protothema.gr/koronoios-live/article/1251867/koronoios-upsiloteros-o-kindunos-loimoxis-gia-tous-emvoliasmenous-me-hiv-simadiki-i-enishutiki-dosi/	2022-06-07T19:08:03+03:00
113	"
Κορωνοϊός: 5.610 κρούσματα, 120 διασωληνωμένοι και 19 θάνατοι
"	https://www.protothema.gr/koronoios-live/article/1251775/koronoios-5610-krousmata-120-diasolinomenoi-kai-19-thanatoi/	2022-06-07T15:37:00+03:00
114	"
Επιπρόσθετα οφέλη από το αντιικό χάπι της Merck για τους ασθενείς με κορωνοϊό
"	https://www.protothema.gr/koronoios-live/article/1251609/koronoios-epiprostheta-ofeli-apo-to-adiiko-hapi-tis-merck-gia-tous-astheneis/	2022-06-07T09:27:43+03:00
115	"
Συχνή η διαταραχή του ύπνου και η κόπωση μετά την Covid-19, επιβεβαιώνει αμερικανική μελέτη
"	https://www.protothema.gr/koronoios-live/article/1251591/koronoios-suhni-i-diatarahi-tou-upnou-kai-i-koposi-meta-tin-covid-19-epivevaionei-amerikaniki-meleti/	2022-06-07T08:44:00+03:00
116	"
Στα 2.501 τα νέα κρούσματα, 10 θάνατοι και 119 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1251373/koronoios-2501-krousmata-10-thanatoi-kai-119-diasolinomenoi/	2022-06-06T15:31:00+03:00
117	"
Ανησυχία για έξαρση του κορωνοϊού το καλοκαίρι εκφράζει ο Παυλάκης
"	https://www.protothema.gr/koronoios-live/article/1251172/paulakis-fovoi-gia-exarsi-tou-koronoiou-to-kalokairi/	2022-06-06T08:34:00+03:00
118	"
Θετικός στον κορωνοϊό για 2η φορά ο πρώην πρόεδρος της Βραζιλίας, Λούλα
"	https://www.protothema.gr/koronoios-live/article/1251138/vrazilia-o-proin-proedros-loula-gia-2i-fora-thetikos-ston-koronoio/	2022-06-06T05:10:48+03:00
119	"
2.661 νέα κρούσματα κορωνοϊού σήμερα - Στους 118 οι διασωληνωμένοι και 11 θάνατοι
"	https://www.protothema.gr/koronoios-live/article/1251051/koronoios-2661-nea-krousmata-simera-stous-118-oi-diasolinomenoi-kai-11-thanatoi/	2022-06-05T15:41:00+03:00
120	"
Το Πεκίνο επιστρέφει στην κανονικότητα - Αίρουν τα «σκληρά» μέτρα για τον κορωνοϊό
"	https://www.protothema.gr/koronoios-live/article/1250996/koronoios-kina-airoun-ta-sklira-metra-to-pekino-epistrefei-stin-kanonikotita/	2022-06-05T11:14:00+03:00
121	"
3.313 νέα κρούσματα κορωνοϊού - Στους 120 οι διασωληνωμένοι, 15 θάνατοι
"	https://www.protothema.gr/koronoios-live/article/1250849/koronoios-3313-nea-krousmata-stous-120-oi-diasolinomenoi-15-thanatoi/	2022-06-04T15:39:43+03:00
122	"
«Επιστρέφει» ο κορωνοϊός στη Βραζιλία - Ανησυχίες για 4ο κύμα
"	https://www.protothema.gr/koronoios-live/article/1250715/vrazilia-epistrefei-o-koronoios-anisuhies-gia-4o-kuma/	2022-06-04T02:52:00+03:00
123	"
Η Covid ανιχνεύεται με μεγαλύτερη αξιοπιστία από σκυλιά σε σχέση με τα μοριακά τεστ, σύμφωνα με γαλλική μελέτη
"	https://www.protothema.gr/koronoios-live/article/1250571/koronoios-gallia-i-covid-anihneuetai-me-megaluteri-axiopistia-apo-skulia-se-shesi-me-ta-moriaka-test/	2022-06-03T16:53:00+03:00
124	"
Το χάπι της Pfizer μειώνει τον κίνδυνο νοσηλείας και θανάτου λόγω κορωνοϊού σε ηλικιωμένους
"	https://www.protothema.gr/koronoios-live/article/1250372/koronoios-to-hapi-tis-pfizer-meionei-ton-kinduno-nosileias-kai-thanatou-se-ilikiomenous/	2022-06-03T08:35:12+03:00
125	"
Στις ΗΠΑ τα παιδιά κάτω των 5 ετών έως τις 21 Ιουνίου θα μπορούν να εμβολιαστούν κατά της Covid-19
"	https://www.protothema.gr/koronoios-live/article/1250332/ipa-ta-paidia-kato-ton-5-eton-eos-tis-21-iouniou-tha-boroun-na-emvoliastoun-kata-tis-covid-19/	2022-06-03T02:45:50+03:00
126	"
Μια υποπαραλλαγή της Omicron έχει αυξήσει τον ρυθμό μολύνσεων στην Πορτογαλία
"	https://www.protothema.gr/koronoios-live/article/1250207/koronoios-portogalia-mia-upoparallagi-tis-omicron-ehei-auxisei-ton-ruthmo-molunseon/	2022-06-02T17:45:00+03:00
127	"
Κορωνοϊός: 3.769 κρούσματα, 9 θάνατοι και 131 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1250156/koronoios-3769-krousmata-9-thanatoi-kai-131-diasolinomenoi/	2022-06-02T15:38:00+03:00
128	"
Ο εμβολιασμός για τον κορωνοϊό προστατεύει τους νεφροπαθείς σε αιμοκάθαρση από σοβαρή νόσηση
"	https://www.protothema.gr/koronoios-live/article/1249951/koronoios-o-emvoliasmos-prostateuei-tous-nefropatheis-se-aimokatharsi-apo-sovari-nosisi/	2022-06-02T08:37:42+03:00
129	"
Ο Παγκόσμιος Οργανισμός Υγείας εκτιμά ότι επιδεινώνεται η επιδημιολογική κατάσταση στη Βόρεια Κορέα
"	https://www.protothema.gr/koronoios-live/article/1249914/voreia-korea-o-pou-ektima-oti-i-epidimiologiki-katastasi-epideinonetai/	2022-06-02T04:45:32+03:00
130	"
Θετική στον κορωνοϊό η  υπουργός Εσωτερικών των ΗΠΑ Ντεμπ Χάαλαντ
"	https://www.protothema.gr/koronoios-live/article/1249902/ipa-i-upourgos-esoterikon-deb-haalad-diagnostike-thetiki-stin-covid-19/	2022-06-02T00:31:42+03:00
131	"
Στα 4.026 τα νέα κρούσματα κορωνοϊού το τελευταίο 24ωρο - 9 θάνατοι και 130 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1249712/koronoios-4026-krousmata-9-thanatoi-kai-130-diasolinomenoi/	2022-06-01T15:41:00+03:00
132	"
Crash test των 4 εμβολίων για τον κορωνοϊό: Τι δείχνει η πρώτη άμεση σύγκριση έξι μήνες μετά τον εμβολιασμό
"	https://www.protothema.gr/koronoios-live/article/1249547/koronoios-ti-deihnei-i-proti-amesi-sugrisi-tessaron-emvolion-exi-mines-meta-ton-emvoliasmo/	2022-06-01T10:08:00+03:00
133	"
Πλεύρης: Πιθανόν εμβολιασμός του γενικού πληθυσμού από τον Σεπτέμβριο - Στόχος να επαναλαμβάνεται όπως της γρίπης
"	https://www.protothema.gr/koronoios-live/article/1249513/pleuris-stohos-einai-to-emvolio-gia-ton-koronoio-na-epanalamvanetai-opos-auto-tis-gripis/	2022-06-01T09:14:00+03:00
134	"
Οι τρεις δόσεις εμβολίου για τον κορωνοϊό είναι εξίσου αποτελεσματικές είτε από το ίδιο εμβόλιο, είτε από συνδυασμό σκευασμάτων
"	https://www.protothema.gr/koronoios-live/article/1249501/koronoios-oi-treis-doseis-einai-exisou-apotelesmatikes-eite-apo-to-idio-emvolio-eite-apo-sunduasmo-skeuasmaton/	2022-06-01T08:55:40+03:00
135	"
Χωρίς μάσκα από την Τετάρτη - Πού καταργείται και πού παραμένει υποχρεωτική 
"	https://www.protothema.gr/koronoios-live/article/1249431/koronoios-horis-maska-apo-tin-tetarti-pou-katargeitai-kai-pou-paramenei-upohreotiki/	2022-05-31T23:00:00+03:00
136	"
Πλεύρης: Μεταφέρουμε την παραλαβή εμβολίων από το β' στο γ' τρίμηνο, δεν προχωράμε σε νέα προμήθεια
"	https://www.protothema.gr/koronoios-live/article/1249297/koronoios-pleuris-metaferoume-tin-paralavi-emvolion-apo-to-v-sto-g-trimino-den-prohorame-se-nea-promitheia/	2022-05-31T17:02:00+03:00
137	"
Ο Ιατρικός Σύλλογος συστήνει τη χρήση μάσκας, ενώ ο Τζανάκης λέει ότι τώρα «είναι η ώρα να βγουν»
"	https://www.protothema.gr/koronoios-live/article/1249275/koronoios-o-iatrikos-sullogos-sustinei-ti-hrisi-maskas-eno-o-tzanakis-leei-oti-tora-einai-i-ora-na-vgoun/	2022-05-31T16:03:00+03:00
138	"
Στα 5.080 τα νέα κρούσματα, 12 θάνατοι και 130 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1249260/koronoios-5080-krousmata-12-thanatoi-kai-130-diasolinomenoi/	2022-05-31T15:36:00+03:00
139	"
Όλοι θα κάνουμε αναμνηστική δόση του εμβολίου το φθινόπωρο, λέει η Γκάγκα 
"	https://www.protothema.gr/koronoios-live/article/1249068/koronoios-gaga-anamnistiki-dosi-tou-emvoliou-se-olous-to-fthinoporo/	2022-05-31T09:18:22+03:00
140	"
Η Ιταλία αίρει την υποχρέωση των ταξιδιωτών από το εξωτερικό να προσκομίζουν υγειονομικό πάσο
"	https://www.protothema.gr/koronoios-live/article/1249011/koronoios-i-italia-airei-tin-upohreosi-ton-taxidioton-apo-to-exoteriko-na-proskomizoun-ugeionomiko-paso/	2022-05-31T02:35:47+03:00
141	"
Κορωνοϊός: 2.400 κρούσματα, 130 διασωληνωμένοι και 21 νεκροί
"	https://www.protothema.gr/koronoios-live/article/1248822/koronoios-2400-krousmata-130-diasolinomenoi-kai-21-nekroi/	2022-05-30T15:35:00+03:00
142	"
Το Πεκίνο ανακοίνωσε ένα νέο κρούσμα κορωνοϊού
"	https://www.protothema.gr/koronoios-live/article/1248743/koronoios-i-kina-anakoinose-ena-neo-krousma-sto-pekino/	2022-05-30T12:23:00+03:00
143	"
Έρχεται τέταρτη δόση εμβολίου για τον κορωνοϊό από Σεπτέμβριο, λέει ο Πλεύρης
"	https://www.protothema.gr/koronoios-live/article/1248660/pleuris-erhetai-tetarti-dosi-emvoliou-gia-ton-koronoio-apo-septemvrio-tha-epanelthoun-kapoia-metra/	2022-05-30T09:10:00+03:00
144	"
Κορωνοϊός: 2.575 κρούσματα 16 θάνατοι και 132 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1248515/koronoios-2575-krousmata-16-thanatoi-kai-132-diasolinomenoi/	2022-05-29T15:46:00+03:00
145	"
Η Σανγκάη ανακοινώνει νέα μέτρα για την επιστροφή στην ομαλότητα μετά τα lockdown για τη Covid
"	https://www.protothema.gr/koronoios-live/article/1248418/i-sangai-anakoinonei-nea-metra-gia-tin-epistrofi-stin-omalotita-meta-ta-lockdown-gia-ti-covid/	2022-05-29T09:16:56+03:00
146	"
Βελτίωση στην έξαρση του κορωνοϊού στη Βόρεια Κορέα, συζητείται η χαλάρωση των μέτρων
"	https://www.protothema.gr/koronoios-live/article/1248412/koronoios-voreia-korea-sto-trapezi-i-halarosi-ton-metron-veltionetai-i-exarsi/	2022-05-29T09:08:47+03:00
147	"
Κορωνοϊός: 3.190 κρούσματα, 9 θάνατοι και 134 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1248320/koronoios-3190-krousmata-9-thanatoi-kai-134-diasolinomenoi/	2022-05-28T15:35:00+03:00
148	"
Χαλάρωση των περιορισμών κατά της Covid-19 από αύριο, σε μερικές περιοχές του Πεκίνου
"	https://www.protothema.gr/koronoios-live/article/1248292/kina-koronoios-halarosi-ton-periorismon-apo-aurio-se-merikes-periohes-tou-pekinou/	2022-05-28T13:37:54+03:00
149	"
Υποχώρησε για πρώτη φορά κάτω από τις 100.000 ο ημερήσιος αριθμός κρουσμάτων «πυρετού» στη Βόρεια Κορέα
"	https://www.protothema.gr/koronoios-live/article/1248187/voreia-korea-upohorise-gia-proti-fora-kato-apo-tis-100000-o-imerisios-arithmos-krousmaton-puretou/	2022-05-28T01:58:10+03:00
150	"
Προετοιμαζόταν για το ξέσπασμα Covid η Βόρεια Κορέα, εισάγοντας μάσκες, αναπνευστήρες και εμβόλια από Κίνα
"	https://www.protothema.gr/koronoios-live/article/1247984/koronoios-voreia-korea-eihe-proetoimastei-gia-to-xespasma-eisagodas-maskes-anapneustires-kai-emvolia-apo-kina/	2022-05-27T14:34:00+03:00
151	"
Το στρες της εγκύου λόγω πανδημίας μπορεί να είχε αρνητική επίπτωση στον εγκέφαλο του αγέννητου μωρού
"	https://www.protothema.gr/koronoios-live/article/1247832/koronoios-to-stres-tis-eguou-logo-pandimias-borei-na-eihe-arnitiki-epiptosi-ston-egefalo-tou-agennitou-morou/	2022-05-27T08:57:41+03:00
152	"
Στα 4.048 τα νέα κρούσματα κορωνοϊού, 141 διασωληνωμένοι, 13 θάνατοι
"	https://www.protothema.gr/koronoios-live/article/1247624/koronoios-sta-4048-ta-nea-krousmata-141-diasolinomenoi-13-thanatoi/	2022-05-26T15:42:00+03:00
153	"
Ακόμη και οι πλήρως εμβολιασμένοι μπορούν να εμφανίσουν long covid-19 συμπτώματα, προειδοποιεί αμερικανική έρευνα
"	https://www.protothema.gr/koronoios-live/article/1247280/amerikaniki-ereuna-akomi-kai-oi-pliros-emvoliasmenoi-boroun-na-emfanisoun-subtomata-long-covid-19/	2022-05-25T18:10:12+03:00
154	"
Το CDC καλεί το ένα τρίτο των Αμερικανών πολιτών να χρησιμοποιούν ξανά μάσκα για τον κορωνοϊό
"	https://www.protothema.gr/koronoios-live/article/1247098/koronoios-to-cdc-kalei-to-ena-trito-ton-amerikanon-politon-na-hrisimopoioun-xana-maska/	2022-05-25T11:06:00+03:00
155	"
Στα 5.588 τα νέα κρούσματα κορωνοϊού, 11 νεκροί και 149 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1246786/koronoios-5588-krousmata-11-nekroi-kai-149-diasolinomenoi/	2022-05-24T15:39:00+03:00
156	"
Καραντίνα σε γειτονιές επιβάλει το Πεκίνο, που θέλει «μηδενική Covid»
"	https://www.protothema.gr/koronoios-live/article/1246776/koronoios-kina-karadina-se-geitonies-epivalei-to-pekino-pou-thelei-mideniki-covid/	2022-05-24T15:02:00+03:00
157	"
Ποιοι ασθενείς με καρκίνο είναι πιο ευάλωτοι στον κορωνοϊό ακόμα και εμβολιασμένοι
"	https://www.protothema.gr/koronoios-live/article/1246623/koronoios-ereuna-poioi-astheneis-me-karkino-einai-pio-eualotoi-akoma-kai-emvoliasmenoi/	2022-05-24T09:27:00+03:00
158	"
Κορωνοϊός: 2.235 κρούσματα, 21 θάνατοι και 151 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1246377/koronoios-2235-krousmata-21-thanatoi-kai-151-diasolinomenoi/	2022-05-23T15:39:00+03:00
159	"
Ασφαλής η χορήγηση τριών δόσεων εμβολίου σε παιδιά από 6 μηνών ως 5 ετών, λένε Pfizer - BioNTech
"	https://www.protothema.gr/koronoios-live/article/1246333/koronoios-pfizer-asfalis-i-horigisi-trion-doseon-emvoliou-se-paidia-apo-6-minon-os-5-eton/	2022-05-23T14:02:00+03:00
160	"
Εγκρίθηκε η ενισχυτική δόση για το εμβόλιο της AstraZeneca για τον κορωνοϊό από τον ΕΜΑ
"	https://www.protothema.gr/koronoios-live/article/1246234/koronoios-egrithike-i-enishutiki-dosi-gia-to-emvolio-tis-astrazeneca-apo-ton-ema/	2022-05-23T10:47:17+03:00
161	"
Μειώνονται τα κρούσματα «πυρετού» στη Βόρεια Κορέα, κάτω από 200.000 για 2η ημέρα
"	https://www.protothema.gr/koronoios-live/article/1246134/voreia-korea-meionodai-ta-krousmata-puretou-kato-apo-200000-gia-2i-imera/	2022-05-23T04:20:57+03:00
162	"
Ήπια αποκλιμάκωση στο ιικό φορτίο των λυμάτων της Θεσσαλονίκης
"	https://www.protothema.gr/koronoios-live/article/1246024/lumata-ipia-apoklimakosi-sto-iiko-fortio-tis-thessalonikis/	2022-05-22T12:56:00+03:00
163	"
Έπεσαν από τις 200.000 τα κρούσματα Covid στη Βόρεια Κορέα για πρώτη φορά μετά από 10 μέρες
"	https://www.protothema.gr/koronoios-live/article/1245960/koronoios-voreia-korea-epesan-apo-tis-200000-ta-krousmata-gia-proti-fora-meta-apo-10-meres/	2022-05-22T08:46:00+03:00
164	"
3.424 νέα κρούσματα κορωνοϊού, 21 νέοι θάνατοι και 156 διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1245886/koronoios-3424-nea-krousmata-21-neoi-thanatoi-kai-156-diasolinomenoi/	2022-05-21T15:39:00+03:00
165	"
Εξαδάκτυλος: «Ο κορωνοϊός δεν παίρνει άδειες» 
"	https://www.protothema.gr/koronoios-live/article/1245777/exadaktulos-o-koronoios-den-pairnei-adeies/	2022-05-21T08:38:00+03:00
166	"
Ο Κιμ Γιονγκ Ουν αντιμετωπίζει τον κορωνοϊό στη Βόρεια Κορέα με τσάι και… αλατόνερο
"	https://www.protothema.gr/koronoios-live/article/1245663/i-voreia-korea-adimetopizei-ton-koronoio-me-tsai-kai-alatonero/	2022-05-20T19:19:49+03:00
167	"
Κορωνοϊός: 3.708 νέα κρούσματα, 16 θάνατοι - Στους 159 οι διασωληνωμένοι
"	https://www.protothema.gr/koronoios-live/article/1245592/koronoios-3708-nea-krousmata-16-thanatoi-stous-159-oi-diasolinomenoi/	2022-05-20T15:34:00+03:00
168	"
Εντοπίστηκαν τα πρώτα κρούσματα κορωνοϊού στη Σανγκάη μετά από πέντε μέρες «μηδενικής Covid»
"	https://www.protothema.gr/koronoios-live/article/1245513/koronoios-sangai-edopistikan-ta-prota-krousmata-meta-apo-pede-meres-midenikis-covid/	2022-05-20T12:23:00+03:00
169	"
Άδεια χρήσης έκτακτης ανάγκης από τον ΠΟΥ στο κινεζικό εμβόλιο Convidecia
"	https://www.protothema.gr/koronoios-live/article/1245346/adeia-hrisis-ektaktis-anagis-apo-ton-pou-sto-kineziko-emvolio-convidecia/	2022-05-19T23:27:00+03:00
170	"
CDC: Πολύ λίγα τα περιστατικά μυοκαρδίτιδας σε αγόρια 5-11 ετών μετά τον εμβολιασμό για κορωνοϊό
"	https://www.protothema.gr/koronoios-live/article/1245280/emvolio-gia-ton-koronoio-cdc-polu-liga-ta-peristatika-muokarditidas-se-agoria-5-11-eton/	2022-05-19T19:45:00+03:00
171	"
Κρούσμα νέας υποπαραλλαγής της «Omicron» επιβεβαιώθηκε στην Ελλάδα
"	https://www.protothema.gr/koronoios-live/article/1245222/koronoios-krousma-neas-upoparallagis-tis-omicron-epivevaiothike-stin-ellada/	2022-05-19T17:24:00+03:00
172	"
Στα 3.928 τα νέα κρούσματα κορωνοϊού, 160 διασωληνωμένοι και 23 θάνατοι
"	https://www.protothema.gr/koronoios-live/article/1245176/koronoios-3928-nea-krousmata-160-diasolinomenoi-kai-23-thanatoi/	2022-05-19T15:36:00+03:00
173	"
Συμβουλευτική επιτροπή των CDC εξετάζει τη χορήγηση ενισχυτικής δόσης στα παιδιά 5-11 ετών
"	https://www.protothema.gr/koronoios-live/article/1245133/koronoios-ipa-sumvouleutiki-epitropi-ton-cdc-exetazei-ti-horigisi-enishutikis-dosis-sta-paidia-5-11-eton/	2022-05-19T13:53:00+03:00
174	"
Τα εμβόλια μειώνουν την πιθανότητα μακράς Covid-19 ακόμη κι αν γίνουν μετά τη λοίμωξη
"	https://www.protothema.gr/koronoios-live/article/1244974/ereuna-ta-emvolia-meionoun-tin-pithanotita-makras-covid-19-akomi-ki-an-ginoun-meta-ti-loimoxi/	2022-05-19T08:44:00+03:00
175	"
Ο Τζο Μπάιντεν δεν θεωρείται ""στενή επαφή"" της κόρης του Άσλεϊ που βρέθηκε θετική στην Covid-19
"	https://www.protothema.gr/koronoios-live/article/1244925/leukos-oikos-o-tzo-baiden-den-theoreitai-steni-epafi-tis-koris-tou-aslei-pou-vrethike-thetiki-stin-covid-19/	2022-05-19T00:33:00+03:00
176	"
Μπροστά σε ένα νέο κύμα Covid-19 στην αμερικανική ήπειρο – Αυξάνονται ξανά τα κρούσματα
"	https://www.protothema.gr/koronoios-live/article/1244867/auxanodai-xana-ta-krousmata-tou-koronoiou-stin-amerikaniki-ipeiro/	2022-05-18T20:05:00+03:00
177	"
Καταργείται η μάσκα στα καταστήματα - Παραμένει σε νοσοκομεία, γηροκομεία και μέσα μαζικής μεταφοράς
"	https://www.protothema.gr/koronoios-live/article/1244777/koronoios-katargeitai-i-maska-sta-katastimata-paramenei-se-nosokomeia-girokomeia-kai-mesa-mazikis-metaforas/	2022-05-18T16:58:00+03:00
